position,TerrainSlope,lon,lat
10.778786,2.42378,-148.826577, -85.710392
10.787464,2.125812,-148.829567, -85.710571
10.796142,2.095623,-148.832556, -85.710749
10.804819,1.930595,-148.835546, -85.710928
10.813497,1.768702,-148.838536, -85.711106
10.822175,1.608334,-148.841527, -85.711285
10.830852,1.448545,-148.844517, -85.711463
10.83953,1.28332,-148.847508, -85.711642
10.848208,1.164782,-148.850499, -85.71182
10.856886,1.19996,-148.85349, -85.711999
10.865563,1.325119,-148.856482, -85.712177
10.874241,1.464914,-148.859474, -85.712356
10.882919,1.611393,-148.862466, -85.712534
10.891596,1.759114,-148.865458, -85.712713
10.900274,1.891233,-148.868451, -85.712891
10.908952,1.975259,-148.871444, -85.71307
10.91763,2.014598,-148.874437, -85.713248
10.926307,2.033087,-148.87743, -85.713427
10.934985,2.056258,-148.880424, -85.713605
10.943663,2.086889,-148.883418, -85.713783
10.95234,2.123377,-148.886412, -85.713962
10.961018,2.176947,-148.889406, -85.71414
10.969696,2.23005,-148.892401, -85.714319
10.978373,2.235321,-148.895395, -85.714497
10.987051,2.149052,-148.898391, -85.714675
10.995729,2.056135,-148.901386, -85.714854
11.004407,1.944962,-148.904381, -85.715032
11.013084,1.818986,-148.907377, -85.71521
11.021762,1.575618,-148.910373, -85.715389
11.03044,1.250683,-148.91337, -85.715567
11.039117,1.076969,-148.916366, -85.715745
11.047795,0.869824,-148.919363, -85.715923
11.056473,0.661374,-148.92236, -85.716102
11.06515,0.462997,-148.925357, -85.71628
11.073828,0.296698,-148.928355, -85.716458
11.082506,0.622888,-148.931353, -85.716636
11.091184,1.562225,-148.934351, -85.716814
11.099861,2.194455,-148.937349, -85.716993
11.108539,2.313424,-148.940348, -85.717171
11.117217,2.399539,-148.943347, -85.717349
11.125894,2.514524,-148.946346, -85.717527
11.134572,2.603355,-148.949345, -85.717705
11.14325,2.142196,-148.952345, -85.717883
11.151927,2.168391,-148.955344, -85.718062
11.160605,3.102755,-148.958344, -85.71824
11.169283,2.848407,-148.961345, -85.718418
11.177961,2.648553,-148.964345, -85.718596
11.186638,2.516843,-148.967346, -85.718774
11.195316,2.46432,-148.970347, -85.718952
11.203994,2.002699,-148.973348, -85.71913
11.212671,1.187066,-148.97635, -85.719308
11.221349,0.774358,-148.979352, -85.719486
11.230027,0.567326,-148.982354, -85.719664
11.238705,0.412423,-148.985356, -85.719842
11.247382,0.316666,-148.988359, -85.72002
11.25606,0.335389,-148.991362, -85.720198
11.264738,0.351266,-148.994365, -85.720376
11.273415,0.484093,-148.997368, -85.720554
11.282093,0.695728,-149.000371, -85.720732
11.290771,0.832002,-149.003375, -85.72091
11.299448,0.959052,-149.006379, -85.721088
11.308126,1.08975,-149.009384, -85.721266
11.316804,1.212968,-149.012388, -85.721444
11.325482,1.375829,-149.015393, -85.721621
11.334159,2.193604,-149.018398, -85.721799
11.342837,2.73907,-149.021403, -85.721977
11.351515,2.606266,-149.024409, -85.722155
11.360192,2.463766,-149.027415, -85.722333
11.36887,2.355784,-149.030411, -85.722512
11.377548,2.330646,-149.033427, -85.722688
11.386225,2.094129,-149.036433, -85.722866
11.394903,1.836575,-149.03944, -85.723044
11.403581,2.030234,-149.042447, -85.723222
11.412259,2.463081,-149.045455, -85.7234
11.420936,2.931253,-149.048462, -85.723577
11.429614,3.391275,-149.05147, -85.723755
11.438292,3.831824,-149.054478, -85.723933
11.446969,4.251057,-149.057486, -85.724111
11.455647,4.860973,-149.060495, -85.724288
11.464325,5.628238,-149.063504, -85.724466
11.473003,6.385061,-149.066513, -85.724644
11.48168,7.166692,-149.069522, -85.724821
11.490358,7.923679,-149.072531, -85.724999
11.499036,8.638034,-149.075541, -85.725177
11.507713,9.079027,-149.078551, -85.725354
11.516391,9.276236,-149.081562, -85.725532
11.525069,9.192789,-149.084572, -85.725709
11.533746,8.801269,-149.087583, -85.725887
11.542424,8.413181,-149.090594, -85.726065
11.551102,8.029079,-149.093605, -85.726242
11.55978,7.649672,-149.096617, -85.72642
11.568457,6.977342,-149.099629, -85.726597
11.577135,6.501008,-149.102641, -85.726775
11.585813,6.350987,-149.105653, -85.726952
11.59449,6.243384,-149.108665, -85.72713
11.603168,6.146599,-149.111678, -85.727307
11.611846,6.049625,-149.114691, -85.727485
11.620523,5.952905,-149.117705, -85.727662
11.629201,5.945057,-149.120718, -85.72784
11.637879,6.43993,-149.123732, -85.728017
11.646557,6.981705,-149.126746, -85.728195
11.655234,7.286618,-149.12976, -85.728372
11.663912,7.595485,-149.132775, -85.72855
11.67259,7.907853,-149.135789, -85.728727
11.681267,8.249698,-149.138805, -85.728905
11.689945,8.669445,-149.14182, -85.729082
11.698623,8.974287,-149.144835, -85.729259
11.706633,8.801,-149.147619, -85.729423
11.71531,8.290318,-149.151431, -85.729459
11.723988,7.668176,-149.155242, -85.729496
11.732666,7.046284,-149.159054, -85.729533
11.741343,6.425842,-149.162867, -85.729568
11.750021,5.812394,-149.166678, -85.729605
11.758699,5.361749,-149.17049, -85.729641
11.767377,5.285795,-149.174303, -85.729677
11.776054,5.383767,-149.178115, -85.729714
11.784732,5.611641,-149.181929, -85.729749
11.792915,5.953526,-149.185523, -85.729784
11.801593,7.024473,-149.188457, -85.729598
11.81027,7.719467,-149.191397, -85.729414
11.818948,7.642337,-149.194322, -85.729228
11.827626,7.510725,-149.197262, -85.729044
11.828106,7.510725,-149.197424, -85.729034
11.836784,7.339061,-149.200657, -85.728879
11.845462,7.210562,-149.203903, -85.728726
11.854139,7.529834,-149.207136, -85.728571
11.862817,9.057551,-149.210375, -85.728417
11.871495,10.873702,-149.213614, -85.728263
11.877047,11.603753,-149.215686, -85.728165
11.885725,11.612455,-149.219468, -85.728115
11.894403,11.45198,-149.223249, -85.728064
11.90308,11.241615,-149.227031, -85.728014
11.906276,11.241615,-149.228423, -85.727995
11.914953,11.03406,-149.231812, -85.72786
11.922246,10.858355,-149.23466, -85.727747
11.930924,10.614214,-149.238404, -85.727683
11.939601,10.367722,-149.242148, -85.727619
11.948279,10.133611,-149.245892, -85.727555
11.956957,10.013382,-149.249636, -85.727491
11.965634,10.073035,-149.25338, -85.727427
11.974312,10.199611,-149.257124, -85.727363
11.98299,10.257919,-149.260867, -85.727299
11.991667,10.273144,-149.264611, -85.727235
12.000345,10.28844,-149.268354, -85.727171
12.009023,10.304823,-149.272097, -85.727106
12.017701,10.344112,-149.275844, -85.727043
12.026378,10.396353,-149.279583, -85.726978
12.033018,10.383658,-149.282447, -85.726929
12.041696,10.263159,-149.286075, -85.727023
12.050373,10.207121,-149.289703, -85.727117
12.059051,10.168855,-149.293326, -85.727212
12.067729,10.127892,-149.29696, -85.727305
12.076407,10.087046,-149.300589, -85.727398
12.085084,10.046968,-149.304218, -85.727492
12.093762,9.787041,-149.307847, -85.727586
12.10089,9.454188,-149.310828, -85.727663
12.109567,9.564991,-149.313919, -85.727493
12.118245,9.434993,-149.317002, -85.727322
12.126923,9.503466,-149.320099, -85.727153
12.1356,9.561025,-149.323189, -85.726983
12.144278,9.8592,-149.326279, -85.726813
12.152956,10.457845,-149.329361, -85.726642
12.161634,10.861092,-149.332457, -85.726473
12.170311,10.971267,-149.335539, -85.726302
12.178989,11.029553,-149.338635, -85.726133
12.187667,11.088457,-149.341723, -85.725963
12.196344,11.148538,-149.344811, -85.725793
12.205022,11.216625,-149.347899, -85.725623
12.2137,11.28127,-149.350987, -85.725453
12.222378,11.308337,-149.354074, -85.725283
12.231055,11.292585,-149.357162, -85.725113
12.239733,11.286811,-149.360249, -85.724942
12.248411,11.278622,-149.363335, -85.724772
12.257088,11.253198,-149.366415, -85.724601
12.265766,11.269415,-149.369508, -85.724432
12.274444,11.285094,-149.372587, -85.724261
12.283121,11.37928,-149.37568, -85.724092
12.291799,11.534098,-149.378758, -85.723921
12.300477,11.641051,-149.38185, -85.723751
12.309155,11.753592,-149.384935, -85.723581
12.317832,11.872205,-149.38802, -85.723411
12.32651,11.993796,-149.391105, -85.72324
12.335188,12.260013,-149.394189, -85.72307
12.343865,12.860669,-149.397273, -85.7229
12.352543,13.467136,-149.400357, -85.72273
12.361221,13.718856,-149.40344, -85.722559
12.369898,13.793689,-149.406523, -85.722389
12.378576,13.862122,-149.409606, -85.722219
12.387254,13.906646,-149.412689, -85.722048
12.395932,13.854559,-149.415772, -85.721878
12.404609,13.410433,-149.418854, -85.721708
12.413287,12.206302,-149.421936, -85.721537
12.421965,11.45672,-149.425011, -85.721366
12.430642,11.567049,-149.428099, -85.721196
12.43932,11.60051,-149.431181, -85.721026
12.447998,11.651728,-149.434262, -85.720856
12.456675,11.742233,-149.437343, -85.720685
12.465353,11.910906,-149.440423, -85.720515
12.474031,12.302457,-149.443504, -85.720344
12.482709,12.692189,-149.446584, -85.720174
12.491386,12.847754,-149.449663, -85.720003
12.500064,12.893008,-149.452743, -85.719833
12.508742,12.938913,-149.455816, -85.719662
12.517419,12.985497,-149.458902, -85.719492
12.526097,13.023769,-149.46198, -85.719321
12.534775,12.897754,-149.465059, -85.719151
12.543453,12.65421,-149.468137, -85.71898
12.55213,12.580208,-149.471216, -85.71881
12.560808,12.664145,-149.474293, -85.718639
12.569486,12.775104,-149.477371, -85.718468
12.578163,12.90388,-149.480448, -85.718298
12.586841,13.035692,-149.483526, -85.718127
12.595519,13.155699,-149.486602, -85.717957
12.604196,13.147892,-149.489679, -85.717786
12.612874,12.981484,-149.492756, -85.717615
12.621552,12.846806,-149.495825, -85.717444
12.63023,12.771725,-149.498908, -85.717274
12.638907,12.697323,-149.501983, -85.717103
12.647585,12.623643,-149.505059, -85.716932
12.656263,12.555526,-149.508134, -85.716762
12.66494,12.578257,-149.511209, -85.716591
12.673618,12.756981,-149.514284, -85.71642
12.682296,12.938287,-149.517351, -85.716249
12.690973,13.005548,-149.520425, -85.716078
12.699651,12.992858,-149.523506, -85.715908
12.708329,13.047887,-149.52658, -85.715737
12.717007,12.960219,-149.529647, -85.715566
12.725684,12.979379,-149.53272, -85.715395
12.734362,13.465892,-149.5358, -85.715225
12.74304,13.823448,-149.538872, -85.715054
12.751717,13.936953,-149.541945, -85.714883
12.760395,13.962618,-149.545017, -85.714712
12.769073,13.928731,-149.548089, -85.714541
12.777751,13.922891,-149.551161, -85.71437
12.786428,13.748938,-149.554232, -85.714199
12.795106,12.652628,-149.557304, -85.714029
12.803784,10.47714,-149.560375, -85.713858
12.812461,9.11186,-149.563446, -85.713687
12.821139,9.019297,-149.566516, -85.713516
12.829817,9.065604,-149.569586, -85.713345
12.838494,9.114705,-149.572656, -85.713174
12.847172,9.166055,-149.575719, -85.713002
12.85585,9.494388,-149.578796, -85.712832
12.864528,10.444738,-149.581865, -85.712661
12.873205,11.386105,-149.584934, -85.71249
12.881883,11.684068,-149.587996, -85.712318
12.890561,11.70377,-149.591072, -85.712148
12.899238,11.702691,-149.594133, -85.711976
12.907916,11.674968,-149.597208, -85.711806
12.916594,11.645171,-149.600276, -85.711634
12.925271,11.236849,-149.603344, -85.711463
12.933949,10.422826,-149.606411, -85.711292
12.942627,10.01398,-149.609478, -85.711121
12.951305,10.04648,-149.612538, -85.710949
12.959982,10.079745,-149.615612, -85.710779
12.96866,10.113895,-149.618678, -85.710608
12.977338,10.149422,-149.621744, -85.710437
12.986015,10.266401,-149.62481, -85.710265
12.994693,10.552857,-149.627876, -85.710094
13.003371,10.819054,-149.630934, -85.709922
13.012049,10.894275,-149.634006, -85.709752
13.020726,10.869508,-149.637071, -85.70958
13.029404,10.84962,-149.640136, -85.709409
13.038082,10.827835,-149.6432, -85.709238
13.046759,10.801461,-149.646264, -85.709067
13.055437,11.218044,-149.649322, -85.708895
13.064115,12.027401,-149.652392, -85.708724
13.072792,12.5075,-149.655456, -85.708553
13.08147,12.610127,-149.658519, -85.708381
13.090148,12.635959,-149.661582, -85.70821
13.098826,12.662424,-149.664644, -85.708039
13.107503,12.6749,-149.667707, -85.707867
13.116181,12.467552,-149.670769, -85.707696
13.124859,11.497758,-149.673831, -85.707525
13.133536,10.458052,-149.676893, -85.707353
13.142214,10.208681,-149.679954, -85.707182
13.150892,10.256005,-149.683016, -85.70701
13.159569,10.286569,-149.686077, -85.706839
13.168247,10.338157,-149.689137, -85.706668
13.176925,10.419187,-149.692198, -85.706496
13.185603,10.416312,-149.695258, -85.706325
13.19428,10.429969,-149.698318, -85.706153
13.202958,10.452998,-149.701378, -85.705982
13.211636,10.454186,-149.704438, -85.70581
13.220313,10.498625,-149.707497, -85.705639
13.228991,10.523381,-149.710556, -85.705467
13.237669,10.54582,-149.713608, -85.705295
13.246346,10.454233,-149.716673, -85.705124
13.255024,9.735201,-149.719732, -85.704952
13.263702,8.926685,-149.72279, -85.704781
13.27238,8.693402,-149.725848, -85.704609
13.281057,8.630034,-149.728905, -85.704438
13.289735,8.583799,-149.731963, -85.704266
13.298413,8.544858,-149.73502, -85.704094
13.30709,8.494535,-149.738077, -85.703923
13.315768,8.37664,-149.741133, -85.703751
13.324446,8.214562,-149.74419, -85.70358
13.333124,8.186761,-149.747246, -85.703408
13.341801,8.25241,-149.750302, -85.703236
13.350479,8.297156,-149.753357, -85.703064
13.359157,8.347661,-149.756413, -85.702893
13.367834,8.372306,-149.759468, -85.702721
13.376512,8.361415,-149.762523, -85.702549
13.38519,8.299131,-149.765578, -85.702378
13.393867,8.222856,-149.768632, -85.702206
13.402545,8.200619,-149.771679, -85.702033
13.411223,8.21104,-149.77474, -85.701862
13.419901,8.226143,-149.777794, -85.70169
13.428578,8.243591,-149.780847, -85.701519
13.437256,8.241884,-149.783901, -85.701347
13.445934,7.939489,-149.786947, -85.701174
13.454611,7.360196,-149.790006, -85.701003
13.463289,7.081227,-149.793059, -85.700831
13.471967,7.070589,-149.796111, -85.700659
13.480644,7.025275,-149.799163, -85.700488
13.489322,6.941547,-149.802215, -85.700316
13.498,6.778545,-149.805266, -85.700144
13.506678,6.65102,-149.808311, -85.699971
13.515355,6.620211,-149.811362, -85.699799
13.524033,6.592924,-149.814419, -85.699628
13.532711,6.591051,-149.817463, -85.699455
13.541388,6.610509,-149.82052, -85.699284
13.550066,6.635168,-149.82357, -85.699112
13.558744,6.662253,-149.82662, -85.69894
13.567422,6.684659,-149.82967, -85.698768
13.576099,6.643301,-149.832719, -85.698596
13.584777,6.561007,-149.835768, -85.698424
13.593455,6.509148,-149.838817, -85.698252
13.602132,6.473017,-149.841865, -85.69808
13.61081,6.439473,-149.844914, -85.697908
13.619488,6.410298,-149.847962, -85.697736
13.628165,6.386606,-149.851003, -85.697563
13.636843,6.223337,-149.854057, -85.697392
13.645521,5.511718,-149.857105, -85.697219
13.654199,4.971964,-149.860152, -85.697047
13.662876,4.909727,-149.863199, -85.696875
13.671554,4.903603,-149.866245, -85.696703
13.680232,4.803761,-149.869292, -85.696531
13.688909,4.678595,-149.872338, -85.696359
13.697587,4.621981,-149.875377, -85.696186
13.706265,4.86408,-149.878429, -85.696014
13.714942,5.395656,-149.881475, -85.695842
13.72362,5.746086,-149.88452, -85.69567
13.732298,5.865561,-149.887565, -85.695498
13.740976,5.946175,-149.89061, -85.695325
13.749653,6.033629,-149.893647, -85.695153
13.758331,6.127681,-149.896691, -85.69498
13.767009,6.019418,-149.899735, -85.694808
13.775686,5.553321,-149.902786, -85.694636
13.784364,5.516118,-149.905823, -85.694463
13.793042,5.688097,-149.908873, -85.694292
13.801719,5.882827,-149.911909, -85.694119
13.810397,5.925877,-149.914958, -85.693947
13.819075,5.790885,-149.918001, -85.693775
13.827753,5.543839,-149.921043, -85.693602
13.83643,5.351572,-149.924085, -85.69343
13.845108,5.340119,-149.927127, -85.693258
13.853786,5.393121,-149.930169, -85.693085
13.862463,5.397742,-149.93321, -85.692913
13.871141,5.386586,-149.936251, -85.69274
13.879819,5.375566,-149.939292, -85.692568
13.888497,5.364597,-149.942332, -85.692395
13.897174,5.297407,-149.945373, -85.692223
13.905852,5.172066,-149.948413, -85.692051
13.91453,5.132304,-149.951446, -85.691877
13.923207,5.185069,-149.954492, -85.691706
13.931885,5.294757,-149.957525, -85.691532
13.940563,5.445845,-149.960571, -85.69136
13.94924,5.618121,-149.963603, -85.691187
13.957918,5.78682,-149.966648, -85.691015
13.966596,5.879981,-149.969686, -85.690843
13.975274,5.967003,-149.972725, -85.69067
13.983951,6.056644,-149.975756, -85.690497
13.992629,6.084198,-149.978793, -85.690324
14.001307,6.094527,-149.981838, -85.690152
14.009984,6.091857,-149.984868, -85.689979
14.018662,6.089433,-149.987912, -85.689807
14.02734,6.080556,-149.990948, -85.689635
14.036017,6.040873,-149.993978, -85.689461
14.044695,5.961323,-149.997021, -85.689289
14.053373,5.862925,-150.00005, -85.689116
14.062051,5.762437,-150.003093, -85.688944
14.070728,5.661835,-150.006128, -85.688771
14.079406,5.561512,-150.009163, -85.688598
14.088084,5.465908,-150.012198, -85.688426
14.096761,5.429815,-150.015226, -85.688252
14.105439,5.484139,-150.018267, -85.68808
14.114117,5.501399,-150.021302, -85.687907
14.122795,5.384126,-150.024329, -85.687734
14.131472,5.167285,-150.027369, -85.687562
14.14015,4.942415,-150.030403, -85.687389
14.148828,4.768109,-150.033429, -85.687216
14.157505,4.612766,-150.036469, -85.687043
14.166183,4.465642,-150.039502, -85.686871
14.174861,4.378899,-150.042528, -85.686697
14.183538,4.322471,-150.045567, -85.686525
14.192216,4.256203,-150.048599, -85.686352
14.200894,4.190027,-150.051631, -85.686179
14.209572,4.124177,-150.054662, -85.686006
14.218249,4.057657,-150.057687, -85.685833
14.226927,4.0052,-150.060718, -85.68566
14.235605,3.988847,-150.063756, -85.685488
14.244282,4.001245,-150.066786, -85.685315
14.25296,4.008154,-150.069817, -85.685142
14.261638,3.986639,-150.072847, -85.684969
14.270315,3.934582,-150.075877, -85.684796
14.278993,3.860149,-150.078906, -85.684623
14.287671,3.774353,-150.081936, -85.68445
14.296349,3.711717,-150.084958, -85.684276
14.305026,3.686807,-150.087994, -85.684104
14.313704,3.675429,-150.091016, -85.68393
14.322382,3.670566,-150.094051, -85.683758
14.331059,3.665661,-150.097079, -85.683584
14.339737,3.660785,-150.1001, -85.683411
14.348415,3.635868,-150.103135, -85.683238
14.357093,3.703529,-150.106162, -85.683065
14.36577,4.128807,-150.109189, -85.682892
14.374448,4.452455,-150.112216, -85.682719
14.383126,4.45558,-150.115243, -85.682546
14.391803,4.409091,-150.11827, -85.682373
14.400481,4.280712,-150.121289, -85.682199
14.409159,4.064963,-150.124315, -85.682026
14.417836,3.3012,-150.127341, -85.681852
14.426514,2.287801,-150.130373, -85.68168
14.435192,2.659323,-150.133398, -85.681507
14.44387,2.90955,-150.136423, -85.681334
14.452547,3.013225,-150.139448, -85.68116
14.461225,3.176258,-150.142466, -85.680986
14.469903,3.392554,-150.145497, -85.680814
14.47858,3.592085,-150.148514, -85.68064
14.487258,3.635402,-150.151545, -85.680467
14.495936,3.855298,-150.154569, -85.680294
14.504613,4.077313,-150.157592, -85.680121
14.513291,4.082143,-150.160615, -85.679947
14.521969,4.08686,-150.163638, -85.679774
14.530647,4.098053,-150.166661, -85.679601
14.539324,4.138433,-150.169683, -85.679427
14.548002,4.232436,-150.172705, -85.679254
14.55668,4.637192,-150.175727, -85.679081
14.565357,5.313567,-150.178749, -85.678907
14.574035,5.965373,-150.18177, -85.678734
14.582713,6.497932,-150.184791, -85.67856
14.59139,6.807858,-150.187812, -85.678387
14.600068,6.9403,-150.190833, -85.678213
14.608746,6.947963,-150.193846, -85.678039
14.617424,6.978418,-150.196873, -85.677867
14.626101,7.058284,-150.199893, -85.677693
14.634779,7.046436,-150.202906, -85.677519
14.643457,6.984471,-150.205926, -85.677345
14.652134,6.919137,-150.208952, -85.677173
14.660812,6.85363,-150.211971, -85.676999
14.66949,6.788476,-150.214983, -85.676825
14.678168,6.763702,-150.218001, -85.676651
14.686845,6.865359,-150.221026, -85.676478
14.695523,7.062116,-150.224044, -85.676305
14.704201,7.263244,-150.227062, -85.676131
14.712878,7.496523,-150.23008, -85.675958
14.721556,7.852352,-150.23309, -85.675783
14.730234,8.2124,-150.236107, -85.67561
14.738911,8.539117,-150.239124, -85.675436
14.747589,8.500072,-150.242147, -85.675263
14.756267,8.376593,-150.245164, -85.67509
14.764945,8.545619,-150.248173, -85.674915
14.773622,8.708981,-150.251196, -85.674742
14.7823,8.828315,-150.254204, -85.674568
14.790978,8.948011,-150.25722, -85.674394
14.799655,9.070117,-150.260235, -85.67422
14.808333,9.211862,-150.263256, -85.674047
14.817011,9.20158,-150.266264, -85.673873
14.825688,9.215265,-150.269286, -85.6737
14.834366,9.216852,-150.272293, -85.673526
14.843044,9.143091,-150.275314, -85.673352
14.851722,9.069464,-150.27832, -85.673178
14.860399,8.901565,-150.281334, -85.673004
14.869077,8.593734,-150.284354, -85.672831
14.877755,8.238333,-150.287367, -85.672657
14.886432,7.907603,-150.290379, -85.672483
14.89511,7.604875,-150.293392, -85.67231
14.903788,7.377345,-150.296404, -85.672136
14.912466,7.276991,-150.299416, -85.671962
14.921143,7.241345,-150.302428, -85.671788
14.929821,7.219176,-150.305439, -85.671614
14.938499,7.203778,-150.308444, -85.671439
14.947176,7.181886,-150.311455, -85.671266
14.955854,7.143511,-150.314472, -85.671092
14.964532,7.092278,-150.317483, -85.670918
14.973209,7.037629,-150.320493, -85.670744
14.981887,6.983074,-150.323503, -85.67057
14.990565,6.929204,-150.326506, -85.670396
14.999243,6.843933,-150.329516, -85.670222
15.00792,6.629319,-150.332532, -85.670048
15.016598,6.382059,-150.335541, -85.669874
15.025276,6.272648,-150.33855, -85.6697
15.033953,6.235002,-150.341558, -85.669526
15.042631,6.220592,-150.34456, -85.669352
15.051309,6.246024,-150.347568, -85.669178
15.059986,6.308384,-150.350583, -85.669004
15.068664,6.353655,-150.35359, -85.66883
15.077342,6.333139,-150.356598, -85.668656
15.08602,6.275158,-150.359605, -85.668482
15.094697,6.21672,-150.362612, -85.668308
15.103375,6.166071,-150.365612, -85.668133
15.112053,6.115473,-150.368625, -85.66796
15.12073,6.064736,-150.371631, -85.667785
15.129408,6.009599,-150.37463, -85.667611
15.138086,5.951788,-150.377636, -85.667436
15.146764,5.896923,-150.380648, -85.667263
15.155441,5.850568,-150.383653, -85.667089
15.164119,5.799398,-150.386652, -85.666914
15.172797,5.722973,-150.389656, -85.66674
15.181474,5.629031,-150.392661, -85.666565
15.190152,5.521729,-150.395665, -85.666391
15.19883,5.418959,-150.398669, -85.666217
15.207507,5.342981,-150.40168, -85.666043
15.216185,5.295277,-150.404676, -85.665868
15.224863,5.263531,-150.407686, -85.665695
15.233541,5.247299,-150.410683, -85.66552
15.242218,5.236704,-150.413685, -85.665345
15.250896,5.226206,-150.416695, -85.665172
15.259574,5.209407,-150.419697, -85.664997
15.268251,5.250944,-150.422699, -85.664823
15.276929,5.386648,-150.425701, -85.664649
15.285607,5.542578,-150.428703, -85.664474
15.294284,5.696493,-150.431697, -85.664299
15.302962,5.85299,-150.434698, -85.664125
15.31164,6.0106,-150.437699, -85.66395
15.320318,6.171806,-150.440707, -85.663777
15.328995,6.321058,-150.4437, -85.663602
15.337673,6.371193,-150.446707, -85.663428
15.346351,6.330969,-150.4497, -85.663253
15.355028,6.261718,-150.452707, -85.663079
15.363706,6.161655,-150.455699, -85.662904
15.372384,6.059332,-150.458699, -85.662729
15.381061,5.977142,-150.461698, -85.662555
15.389739,5.904391,-150.464696, -85.66238
15.398417,5.829806,-150.467695, -85.662206
15.407095,5.739484,-150.470693, -85.662031
15.415772,5.623359,-150.473691, -85.661857
15.42445,5.496914,-150.476689, -85.661682
15.433128,5.371038,-150.479693, -85.661508
15.441805,5.245256,-150.48269, -85.661333
15.450483,5.119833,-150.485687, -85.661159
15.459161,4.989362,-150.488684, -85.660984
15.467839,4.819143,-150.491674, -85.660809
15.476516,4.661661,-150.49467, -85.660634
15.485194,4.56364,-150.497673, -85.66046
15.493872,4.526701,-150.500669, -85.660286
15.502549,4.540271,-150.503658, -85.66011
15.511227,4.578078,-150.50666, -85.659936
15.519905,4.597513,-150.509648, -85.659761
15.528582,4.571854,-150.512643, -85.659586
15.53726,4.506638,-150.515638, -85.659412
15.545938,4.427168,-150.518639, -85.659237
15.554616,4.350965,-150.521633, -85.659063
15.563293,4.275101,-150.524627, -85.658888
15.571971,4.199637,-150.527614, -85.658713
15.580649,4.124532,-150.530614, -85.658538
15.589326,4.0434,-150.5336, -85.658363
15.598004,3.935283,-150.5366, -85.658189
15.606682,3.796646,-150.539586, -85.658013
15.615359,3.6493,-150.542578, -85.657838
15.624037,3.533095,-150.54557, -85.657664
15.632715,3.511543,-150.548569, -85.657489
15.641393,3.598793,-150.551554, -85.657314
15.65007,3.823628,-150.554546, -85.657139
15.658748,4.29751,-150.557537, -85.656964
15.667426,5.161131,-150.560528, -85.656789
15.676103,5.767095,-150.563526, -85.656615
15.684781,6.096965,-150.566509, -85.656439
15.693459,6.392232,-150.569506, -85.656265
15.702137,6.658982,-150.57249, -85.65609
15.710814,6.904977,-150.575479, -85.655915
15.719492,7.101676,-150.578469, -85.65574
15.72817,7.2261,-150.581458, -85.655565
15.736847,7.295696,-150.584447, -85.65539
15.745525,7.349757,-150.587436, -85.655215
15.754203,7.418806,-150.590425, -85.65504
15.76288,7.483787,-150.59342, -85.654865
15.771558,7.506923,-150.596408, -85.65469
15.780236,7.481177,-150.599396, -85.654515
15.788914,7.225242,-150.602377, -85.654339
15.797591,6.643931,-150.605371, -85.654165
15.806269,5.867776,-150.608351, -85.653989
15.814947,5.085506,-150.611345, -85.653815
15.823624,4.418809,-150.614325, -85.653639
15.832302,3.96911,-150.617311, -85.653464
15.84098,3.836443,-150.620298, -85.653289
15.849657,3.880657,-150.623284, -85.653114
15.858335,3.985954,-150.626276, -85.652939
15.867013,4.083498,-150.629262, -85.652764
15.875691,4.113224,-150.63224, -85.652588
15.884368,4.121504,-150.635225, -85.652413
15.893046,4.129943,-150.63821, -85.652238
15.901724,4.138368,-150.641194, -85.652063
15.910401,4.188771,-150.644185, -85.651888
15.919079,4.355466,-150.64717, -85.651713
15.924664,4.594261,-150.649083, -85.651599
15.933254,4.645657,-150.648465, -85.65132
15.941843,4.914896,-150.647843, -85.65104
15.950433,5.085342,-150.64722, -85.650761
15.959023,5.243233,-150.646598, -85.650482
15.967612,5.401023,-150.645975, -85.650202
15.976202,5.563795,-150.645353, -85.649923
15.984792,5.678627,-150.644731, -85.649644
15.993382,5.645717,-150.644109, -85.649365
16.001971,5.45489,-150.643487, -85.649085
16.010561,5.314309,-150.642865, -85.648806
16.019151,5.373988,-150.642243, -85.648527
16.02774,5.528623,-150.641621, -85.648247
16.03633,5.689822,-150.64101, -85.647968
16.04492,5.850795,-150.640378, -85.647689
16.053509,6.011441,-150.639756, -85.647409
16.062099,6.162596,-150.639135, -85.64713
16.070689,6.146033,-150.638524, -85.646851
16.079279,5.71403,-150.637892, -85.646571
16.087868,5.031206,-150.637271, -85.646292
16.096458,4.581792,-150.636649, -85.646013
16.105048,4.497324,-150.636028, -85.645733
16.113637,4.559297,-150.635407, -85.645454
16.122227,4.63258,-150.634786, -85.645175
16.130817,4.708937,-150.634166, -85.644895
16.139406,4.785559,-150.633545, -85.644616
16.147996,5.009039,-150.632924, -85.644337
16.156586,5.901795,-150.632304, -85.644058
16.165175,7.287008,-150.631683, -85.643778
16.173765,8.369034,-150.631063, -85.643499
16.182355,9.009515,-150.630442, -85.64322
16.190945,9.202118,-150.629822, -85.64294
16.199534,9.084722,-150.629202, -85.642661
16.208124,8.84873,-150.628581, -85.642382
16.216714,8.589158,-150.627961, -85.642102
16.225303,8.227323,-150.627341, -85.641823
16.233893,7.651124,-150.626722, -85.641544
16.242483,7.185158,-150.626102, -85.641264
16.251072,7.093964,-150.625482, -85.640985
